"","site_no","wt_year","Annual_Discharge","t_mean","pcp"
"441","15356000",1984,77045.9016393443,-0.0501976676285265,-0.00864122783791066
"442","15356000",1985,89547.9452054795,-0.903426894793907,0.115486487988124
"443","15356000",1986,90238.6301369863,-0.813838928192854,-0.21313312501362
"444","15356000",1987,85186.301369863,0.630910864224036,0.0571644897663242
"445","15356000",1988,99872.6775956284,1.18472792531053,0.0498266893063879
"446","15356000",1989,73354.7945205479,-0.467390586187442,-0.0659849045241976
"447","15356000",1990,87247.9452054795,-0.397709180166324,0.0490213439424729
"448","15356000",1991,95081.6438356164,-0.636293956885735,-0.0756493939461911
"449","15356000",1992,109669.672131148,-1.02148884957035,-0.112150908516358
"450","15356000",1993,90890.4109589041,0.822259854028622,-0.152939984100198
"451","15356000",1994,81385.7534246575,0.73798280035456,-0.176994968584687
"452","15356000",1995,77734.5205479452,0.774373243997494,0.525465110869199
"453","15356000",1996,68150.5464480874,-1.86994738305608,-0.26654823038132
"454","15356000",1997,84605.7534246575,-0.786510794609785,0.0773793933227555
"455","15356000",1998,63204.9315068493,1.18356862738729,0.0771688984331882
"456","15356000",1999,68313.1506849315,-0.645348662386338,-0.142489498860151
"457","15356000",2000,96017.2131147541,-0.276894499113162,0.222176562615722
"458","15356000",2001,101812.328767123,1.35943321461479,-0.00707995122324467
"459","15356000",2002,85480.2739726027,-0.198036560664574,-0.0209106098925177
"460","15356000",2003,73241.3698630137,2.2327189527452,-0.0409351438969477
"461","15356000",2004,79298.3606557377,-0.27381033624212,-0.17986430203568
"462","15356000",2005,88703.8356164384,0.640908619513114,-0.118621369504318
"463","15356000",2006,82666.8493150685,0.461058547844489,-0.0241662435298268
"464","15356000",2007,86365.2054794521,-0.545854220042626,-0.0128155708765715
"465","15356000",2008,93722.4043715847,-0.0287469717363518,0.118468705806622
"466","15356000",2009,91987.6712328767,-1.17493138636152,0.0370898677592373
"467","15356000",2010,77002.4657534247,1.45538337106506,0.184787499028931
"468","15356000",2011,92779.4520547945,0.32485051030914,0.158877612023045
"469","15356000",2012,94316.1202185792,0.122579406450192,-0.153664334124834
"470","15356000",2013,100648.767123288,-1.84032906020681,0.099677105986565
"471","15453500",1984,111809.56284153,-0.991045664995909,-0.0942166581437858
"472","15453500",1985,124622.191780822,-0.545590908577045,0.103649485825412
"473","15453500",1986,118750.136986301,-0.4321010025839,-0.10343129346131
"474","15453500",1987,119438.356164384,0.616551050295433,-0.123844279628085
"475","15453500",1988,127442.076502732,1.96042941883206,-0.0341622191790116
"476","15453500",1989,106375.342465753,-0.927988113214572,0.0485254215388623
"477","15453500",1990,115279.178082192,-0.514401466896136,0.196593235681616
"478","15453500",1991,130715.068493151,-0.0915760211646557,0.187855687892847
"479","15453500",1992,144171.584699454,-1.33137277886271,-0.155787201163508
"480","15453500",1993,125445.479452055,0.425379573057096,0.263511627105537
"481","15453500",1994,119143.835616438,0.850130010396243,0.00122706278553875
"482","15453500",1995,125091.780821918,0.3007539100945,0.254311904901179
"483","15453500",1996,93781.1475409836,-1.51622445508838,-0.151251115260756
"484","15453500",1997,125323.287671233,-0.487723401437202,-0.184366705198611
"485","15453500",1998,104398.082191781,0.788775293777387,-0.0357830114971471
"486","15453500",1999,94866.8493150685,-0.779167365282774,-0.159454039571412
"487","15453500",2000,137515.573770492,-0.65808235729734,-0.0101264800874762
"488","15453500",2001,137052.054794521,0.879713861892621,-0.119308102712805
"489","15453500",2002,115926.02739726,-0.0530050906042252,0.0322216975504287
"490","15453500",2003,110685.479452055,1.43054714674751,0.136542593098097
"491","15453500",2004,107761.475409836,1.02637688070536,0.0106602776486802
"492","15453500",2005,121210.410958904,1.30588266129295,0.159929003535621
"493","15453500",2006,130006.575342466,-0.0605849338074522,-0.0287791947211695
"494","15453500",2007,110996.438356164,0.945061235378186,-0.149956761269358
"495","15453500",2008,125407.650273224,0.0170647390186787,-0.028958166825113
"496","15453500",2009,127730.136986301,-0.819838038335243,0.066766008859041
"497","15453500",2010,112973.97260274,0.907687911142906,-0.211882362017867
"498","15453500",2011,131013.97260274,-0.113161992281675,0.112019602023227
"499","15453500",2012,132830.327868852,-0.657135677834352,0.108590376707111
"500","15453500",2013,136238.904109589,-1.47535442436735,-0.0910963944157832
"501","15484000",1984,1820.21857923497,-0.160773598744224,0.0758589451421156
"502","15484000",1985,2174.71232876712,-0.340692940944185,0.318451430453246
"503","15484000",1986,1759.17808219178,-0.150442901843538,-0.0114529581831044
"504","15484000",1987,1268.01917808219,1.07865374923373,-0.280320689005829
"505","15484000",1988,1249.82513661202,1.50624496877814,0.120829716129487
"506","15484000",1989,1277.81643835616,-0.789429856929928,-0.165009380513544
"507","15484000",1990,1611.6301369863,-0.42732764640823,0.111292934781199
"508","15484000",1991,1982.32876712329,-0.13572429974253,-0.0408005897977597
"509","15484000",1992,1825,-1.1248888160723,0.0508875559304013
"510","15484000",1993,1663.80821917808,1.54470238725965,0.0401622118648245
"511","15484000",1994,1623.56712328767,1.06006744860982,-0.119330768979206
"512","15484000",1995,1902.8602739726,-0.109386189375073,0.176549029030785
"513","15484000",1996,1076.16120218579,-1.06737263795609,-0.158743539399519
"514","15484000",1997,1085.69863013699,-0.0781467791336281,-0.254530413271601
"515","15484000",1998,1090.82465753425,0.958273407227049,-0.0316984071021176
"516","15484000",1999,794.550684931507,-0.489009267184883,-0.147262405178561
"517","15484000",2000,1999.92349726776,-0.877436403029909,0.205356616331523
"518","15484000",2001,1506.1095890411,1.49418632329131,-0.168344568656499
"519","15484000",2002,1996.13698630137,-0.332813008222729,0.163398597194141
"520","15484000",2003,1851.08767123288,1.84901194165771,0.0751860891067837
"521","15484000",2004,1333.04918032787,0.139463162825753,-0.0902173294465886
"522","15484000",2005,1567.73698630137,1.10957872510577,0.0913435814811641
"523","15484000",2006,1441.43835616438,-0.778186543378979,-0.145323862827435
"524","15484000",2007,1365.33424657534,-0.621821715030819,0.133834916592524
"525","15484000",2008,1730.13661202186,-0.50253881374374,0.305211242093032
"526","15484000",2009,1312.10410958904,-1.38863625982776,-0.00310204360608224
"527","15484000",2010,1205.1095890411,0.780978954241921,-0.147573845035448
"528","15484000",2011,1919.56438356164,-0.33393312850967,-0.0499350008334861
"529","15484000",2012,1630.68306010929,-0.375446978801241,-0.0278774402505304
"530","15484000",2013,1351.69589041096,-1.43715328335141,-0.0268396240439163
"531","15485500",1984,20985.5191256831,-0.492911263948514,0.0444753400800336
"532","15485500",1985,22129.5890410959,-0.434819057231976,0.221239627755454
"533","15485500",1986,19667.9452054795,-0.321653658793204,-0.0749517051063271
"534","15485500",1987,18610.1369863014,1.23628844355957,-0.263535077111899
"535","15485500",1988,22314.7540983607,1.67503438925164,-0.0238862148356727
"536","15485500",1989,22485.2054794521,-0.355741455799176,-0.120845820648699
"537","15485500",1990,22705.3698630137,-0.221141511843436,0.205614353946617
"538","15485500",1991,20696.1643835616,0.106199170504179,-0.00472806022605954
"539","15485500",1992,21758.4699453552,-0.949318523477349,0.0736940497972278
"540","15485500",1993,22520.8219178082,1.48447647229251,0.085224910124412
"541","15485500",1994,21222.7397260274,1.51324309443848,-0.165963927798698
"542","15485500",1995,21880.5753424658,0.246032700294422,0.0792440146026719
"543","15485500",1996,16019.6721311475,-0.732735156661107,-0.0410658400997312
"544","15485500",1997,20898.7397260274,-0.636113717800213,-0.214385212215388
"545","15485500",1998,16647.9452054795,0.312152569844491,-0.00789149482993201
"546","15485500",1999,17773.9178082192,-1.28049420778536,-0.18179698650363
"547","15485500",2000,20498.2240437158,-0.852154439584249,0.0612241035068615
"548","15485500",2001,21318.0821917808,1.50504515603599,-0.101443009965846
"549","15485500",2002,22987.6712328767,-0.400468801106844,0.113453209506244
"550","15485500",2003,20031.7808219178,1.71782799472825,0.17115289216292
"551","15485500",2004,22551.912568306,0.661443447425133,-0.02250528123178
"552","15485500",2005,22941.3698630137,1.41955972249723,0.170443151252241
"553","15485500",2006,19942.4657534247,-0.804794435347948,-0.0575311530562531
"554","15485500",2007,21170.4109589041,-0.352953311945829,0.04168194853442
"555","15485500",2008,19574.8633879781,-0.463567748313977,0.189087047037255
"556","15485500",2009,19365.4794520548,-1.15698252086424,-0.0859090324672352
"557","15485500",2010,21524.1095890411,0.518335129175749,-0.0901191699189237
"558","15485500",2011,21049.0684931507,-0.505277305489613,0.0648138651443232
"559","15485500",2012,20655.6557377049,-0.494192336644564,-0.0706726007344615
"560","15485500",2013,21618.904109589,-1.94031883741005,0.00588207329985591
"561","15493000",1984,905.344262295082,-0.156957605243143,-0.013999691615916
"562","15493000",1985,935.852054794521,-0.653496899962839,0.254261376574222
"563","15493000",1986,815.698630136986,-0.910760997494476,-0.173543023017959
"564","15493000",1987,716.268493150685,0.890250038345241,-0.143550389829195
"565","15493000",1988,579.726775956284,1.23177685432343,0.0763745595907999
"566","15493000",1989,653.109589041096,-1.22283630198282,-0.118229221935487
"567","15493000",1990,736.997260273973,-0.710489192367014,0.17369738244969
"568","15493000",1991,1051.87397260274,-0.119768717647013,0.0780032527839971
"569","15493000",1992,964.745901639344,-1.08665750300926,0.000814603879633835
"570","15493000",1993,778.619178082192,1.29018159830529,0.0773684740273488
"571","15493000",1994,805.676712328767,0.745909898221079,-0.0352814462139375
"572","15493000",1995,897.561643835616,0.289454083879375,0.307229229176624
"573","15493000",1996,509.090163934426,-0.992006901661969,-0.131220905027456
"574","15493000",1997,398.367123287671,0.167798699179871,-0.329833782660878
"575","15493000",1998,492.402739726027,0.89548403147815,-0.0562140470474131
"576","15493000",1999,422.827397260274,-0.443263849874751,-0.247320953518566
"577","15493000",2000,830.412568306011,-0.719551214337763,0.192081483318988
"578","15493000",2001,648,1.62166991704661,-0.142107336854355
"579","15493000",2002,967.602739726027,-0.153379598021921,0.274925050874137
"580","15493000",2003,993.298630136986,1.76417807550687,0.242287997394386
"581","15493000",2004,558.732240437158,0.767991747696781,-0.245961356980519
"582","15493000",2005,724.4,1.43069555981913,0.141631745660884
"583","15493000",2006,739.572602739726,-0.688235659162618,0.0501442373937202
"584","15493000",2007,553.306849315068,-0.217168960730649,-0.0608426184186505
"585","15493000",2008,608.770491803279,-0.437310863296605,-0.0300147524827884
"586","15493000",2009,637.783561643836,-0.996406254679378,-0.103441449885981
"587","15493000",2010,438.509589041096,1.2055822225805,-0.290867768921372
"588","15493000",2011,855.282191780822,-0.287835437814809,0.242598823820137
"589","15493000",2012,664.732240437158,-0.747577149431325,-0.00266809613547392
"590","15493000",2013,608.621917808219,-1.75726961966397,0.0136786236013803
"591","15511000",1984,249.434426229508,-0.265244917778505,0.0149857828691083
"592","15511000",1985,271.769863013699,-0.396924666273925,0.294182990521141
"593","15511000",1986,240.608219178082,-0.362733693627848,-0.0773331310302537
"594","15511000",1987,189.301369863014,1.11522406169938,-0.286667928450172
"595","15511000",1988,165.426229508197,1.42455179322925,0.0631494498798727
"596","15511000",1989,200.312328767123,-0.832738987315032,-0.122194065558465
"597","15511000",1990,191.33698630137,-0.230681510476602,0.161695266606855
"598","15511000",1991,301.131506849315,-0.25361272862388,-0.0725550344323792
"599","15511000",1992,279.464480874317,-0.970539382803771,0.0757018633484322
"600","15511000",1993,250.734246575342,1.21374590028491,0.0632255164272565
"601","15511000",1994,252.627397260274,0.946754881035951,-0.0739571109116596
"602","15511000",1995,231.257534246575,0.136832265348898,0.181996393481839
"603","15511000",1996,192.77868852459,-1.02603814175559,-0.0229638067552717
"604","15511000",1997,102.72602739726,-0.490636648444666,-0.24525497031217
"605","15511000",1998,133.901369863014,0.486211328001486,-0.00839688295317409
"606","15511000",1999,118.528767123288,-0.919570383139782,-0.17475148275003
"607","15511000",2000,234.010928961749,-0.850780535944634,0.185062988669637
"608","15511000",2001,187.506849315069,1.53801746993429,-0.162268909161341
"609","15511000",2002,227.546575342466,-0.349979432134165,0.208447989851185
"610","15511000",2003,270.75397260274,1.73151432801452,0.147014634216773
"611","15511000",2004,181.599180327869,0.681212572546469,-0.139126784169477
"612","15511000",2005,241.397260273973,1.29501923252311,0.238656952510226
"613","15511000",2006,197.369863013699,-0.66949367692901,-0.0794802759786964
"614","15511000",2007,152.382739726027,-0.34248874257836,0.0309549161840954
"615","15511000",2008,204.112295081967,-0.199154602198137,0.141546675157992
"616","15511000",2009,168.001643835616,-0.967871881234977,-0.0542324531525892
"617","15511000",2010,109.905753424658,0.839787341198988,-0.254912809935761
"618","15511000",2011,177.076712328767,-0.254320866573188,0.0468695835818329
"619","15511000",2012,160.903005464481,-0.523539445507857,-0.041708876457738
"620","15511000",2013,151.41095890411,-1.50252093047731,-0.037686481297068
"621","15514000",1984,1539.20765027322,-0.45547063962246,0.0141967901785393
"622","15514000",1985,1581.86301369863,-0.409854782776286,0.25251277028389
"623","15514000",1986,1404.67945205479,-0.32804271892334,-0.0884512421849649
"624","15514000",1987,1121.41369863014,1.22934079850093,-0.269058561218359
"625","15514000",1988,1046.03551912568,1.65411759102717,0.00855042401817629
"626","15514000",1989,1156.48767123288,-0.480886929389089,-0.107793873286573
"627","15514000",1990,1295.36164383562,-0.212388786828766,0.187922437564703
"628","15514000",1991,1832.84931506849,0.0554733741718034,0.00743699446902613
"629","15514000",1992,1485.49180327869,-0.916479626701524,0.0864597663419165
"630","15514000",1993,1432.88493150685,1.4173885453182,0.0829981420014519
"631","15514000",1994,1508.54794520548,1.29058594191447,-0.127138917134532
"632","15514000",1995,1579.18082191781,0.26016361201182,0.0988775031156062
"633","15514000",1996,1096.20218579235,-0.823633966998508,-0.0232618921766213
"634","15514000",1997,737.627397260274,-0.618727130846431,-0.222359467020336
"635","15514000",1998,914.668493150685,0.335686332825571,0.0143278199694274
"636","15514000",1999,804.709589041096,-1.15163268214092,-0.156355266880322
"637","15514000",2000,1574.30327868852,-0.80113413684691,0.0662765186920297
"638","15514000",2001,1215.09315068493,1.51897988403216,-0.121246939014721
"639","15514000",2002,1600.34246575342,-0.385398957288514,0.100161921743226
"640","15514000",2003,1710.31232876712,1.69830844175691,0.138887666132844
"641","15514000",2004,1085.67486338798,0.657086993226161,-0.105391599658954
"642","15514000",2005,1331.32602739726,1.39179349625483,0.20840341214207
"643","15514000",2006,1224.54794520548,-0.764377254402886,-0.0444220765047552
"644","15514000",2007,1016.08767123288,-0.307675881342341,0.0526035790157039
"645","15514000",2008,1265.62841530055,-0.402250958637645,0.169100755094162
"646","15514000",2009,1133.27945205479,-1.16414235162859,-0.0699158200237434
"647","15514000",2010,818.564383561644,0.561180151347071,-0.133110159808227
"648","15514000",2011,1330.51506849315,-0.461205956557145,0.0635367888472198
"649","15514000",2012,1174.37158469945,-0.531224164521943,-0.0588321904205562
"650","15514000",2013,1042.87945205479,-1.8555782369338,-0.024915284277328
"651","15515500",1984,25442.0765027322,-0.638244713294423,-0.0406466460424578
"652","15515500",1985,27701.3698630137,-0.680196290163117,0.146384756365377
"653","15515500",1986,25055.0684931507,0.137262816282196,0.0313687479485655
"654","15515500",1987,22478.6301369863,1.08368329864202,-0.226818820894954
"655","15515500",1988,26025.1366120219,1.4376116668702,-0.118398209438763
"656","15515500",1989,26872.0547945205,-0.735219304708557,-0.110987106053573
"657","15515500",1990,27648.7397260274,-0.480065787780202,0.227374817218838
"658","15515500",1991,26258.3561643836,0.0737604946415455,-0.0609651313732481
"659","15515500",1992,25610.9289617486,-1.37144577001325,-0.112164840748948
"660","15515500",1993,26353.1506849315,0.972934360357208,0.115147999772388
"661","15515500",1994,25098.3561643836,2.27792007729618,-0.0993182920178192
"662","15515500",1995,25348.4931506849,-0.0594617376207478,0.014223203347582
"663","15515500",1996,19753.825136612,-1.31627866123906,-0.0698616745519555
"664","15515500",1997,23698.6301369863,-0.608989144313253,-0.288711369975418
"665","15515500",1998,19915.6164383562,0.55102826660085,0.239216488604951
"666","15515500",1999,21593.9726027397,-1.0057923395911,-0.155470820169689
"667","15515500",2000,25421.5846994536,-1.35523933663757,-0.073057720463516
"668","15515500",2001,26056.7123287671,1.30794881289411,-0.142240546669604
"669","15515500",2002,26472.3287671233,-0.360467399108327,0.0369263194863582
"670","15515500",2003,25150.9589041096,1.76950998795736,0.348923221592688
"671","15515500",2004,26931.1475409836,0.710203616000298,-0.0721350570157584
"672","15515500",2005,27662.1917808219,1.29649074877509,0.165880188940921
"673","15515500",2006,24032.3287671233,-0.408846581923879,0.0157425347456915
"674","15515500",2007,24867.8082191781,0.013503779398484,0.062936898915925
"675","15515500",2008,23252.4590163934,-0.0424884805559285,0.106067705252725
"676","15515500",2009,22823.2876712329,-1.08599369222712,0.0163983876247787
"677","15515500",2010,24588.2191780822,0.846849396876577,-0.0931363944222944
"678","15515500",2011,25430.4109589041,-0.0955122261722057,-0.0011199778204577
"679","15515500",2012,24882.2404371585,-0.660617684272843,0.0743482578287108
"680","15515500",2013,26142.4657534247,-1.57384817297053,0.0640930800129557
"681","15565447",1984,231674.863387978,-0.677118098653025,-0.330172914895229
"682","15565447",1985,239813.698630137,-0.451301530914174,-0.0293610361792768
"683","15565447",1986,231224.657534247,0.522452815456523,-0.246217832861779
"684","15565447",1987,223446.575342466,0.829888020041916,-0.388785774392697
"685","15565447",1988,218833.333333333,0.114749783360296,-0.196990404782506
"686","15565447",1989,225580.821917808,-0.468266244646576,0.184702836714374
"687","15565447",1990,235627.397260274,-0.573401295559274,0.0733440699599063
"688","15565447",1991,249246.575342466,0.404783670190308,0.360950274509378
"689","15565447",1992,239554.644808743,-1.49437181742655,-0.317410958814435
"690","15565447",1993,240589.04109589,0.908487855477465,0.204887663441089
"691","15565447",1994,253734.246575342,0.595399808469746,0.0788385980995373
"692","15565447",1995,218479.452054795,0.151100808464818,-0.0835211766340459
"693","15565447",1996,209136.98630137,0.116033001823558,-0.200333336251788
"694","15565447",2002,210558.904109589,-0.0427252013650206,-0.0735167077509686
"695","15565447",2003,236419.178082192,2.05853159634603,0.0364276066344853
"696","15565447",2004,211392.076502732,1.4445097213818,0.0952970498474316
"697","15565447",2005,255189.04109589,1.61791652846667,0.109936906141229
"698","15565447",2006,252112.328767123,-0.870094782031245,-0.05161042996527
"699","15565447",2007,213716.438356164,0.970522199157211,0.149823961895891
"700","15565447",2008,231380.87431694,-0.743232842203644,0.166851512583283
"701","15565447",2009,231816.438356164,-0.996342734413015,0.166472058238772
"702","15565447",2010,205746.575342466,-0.255725814319319,-0.0415594061293328
"703","15565447",2011,227019.178082192,-0.00745297066039519,-0.07065533400358
"704","15565447",2012,247937.158469945,-2.14934925826059,0.226773545883285
"705","15565447",2013,231505.479452055,-0.788998038487302,0.0360212507269656
"706","15747000",1985,763.024657534247,-0.51932269723879,-0.131917999495959
"707","15747000",1986,919.52602739726,0.321721055689785,0.109737237972311
"708","15747000",1987,530.835616438356,0.521643455906046,-0.233016846295343
"709","15747000",1988,907.887978142076,0.802752014083994,-0.101908589462336
"710","15747000",1989,1805.87671232877,0.248043433907959,0.17240332185239
"711","15747000",1990,1227.60273972603,-0.764750941511657,0.0514428565304519
"712","15747000",1991,864.734246575342,-0.266733431733317,0.00375839937736999
"713","15747000",1992,733.524590163934,-1.67827584735221,-0.0897645950912395
"714","15747000",1993,1315.39452054795,-0.155082766132223,-0.017535113168156
"715","15747000",1994,1796.47397260274,-0.00180922341015588,0.244999195079112
"716","15747000",1995,871.479452054794,-0.109176798578765,-0.0972229367096185
"717","15747000",1996,930.251366120219,-0.628718101895518,0.0442512824846845
"718","15747000",1997,732.419178082192,0.315783019943369,0.0607348521576366
"719","15747000",1998,1244.69589041096,0.90385142573052,0.253893429974818
"720","15747000",1999,687.712328767123,-0.3800510008302,-0.159563981676992
"721","15747000",2000,999.77868852459,-1.47598952444063,0.0802038156142871
"722","15747000",2001,1020.30410958904,1.20221459476484,-0.0116183174748181
"723","15747000",2002,812.794520547945,-0.529255791422393,-0.0754591335827072
"724","15747000",2003,848.853698630137,1.60168068218562,0.00466988353938269
"725","15747000",2004,1035.12841530055,1.55027784514758,0.0719931683839402
"726","15747000",2005,1169.7397260274,1.27225545653039,0.100356136078739
"727","15747000",2006,1137.75068493151,-1.19487212490704,-0.0737865971375464
"728","15747000",2007,661.145205479452,1.2832473229203,-0.16876140708466
"729","15747000",2008,645.601366120219,-0.172072772102224,-0.261737732897099
"730","15747000",2009,854.504109589041,-0.665753885027435,0.0179251158635856
"731","15747000",2010,460.002739726027,0.993044690373871,-0.129824103536602
"732","15747000",2011,1049.6904109589,0.892757392012411,-0.14497253801415
"733","15747000",2012,1324.56557377049,-1.41006306202875,0.404798079222544
"734","15747000",2013,1217.64109589041,-0.9067611037857,0.0401744183799665
"735","15896000",1984,1430.92076502732,-1.71895845602784,-0.00724636062772738
"736","15896000",1985,726.528767123288,-1.46041702226632,-0.0743398175678319
"737","15896000",1986,1523.65205479452,-0.622825770287049,-0.0741987606924441
"738","15896000",1987,1166.31232876712,-1.50545786689553,-0.0582757275344597
"739","15896000",1988,1263.36885245902,0.225425835740236,0.00138322731686963
"740","15896000",1989,2127.21369863014,0.993692230474618,0.110380971824957
"741","15896000",1990,848.123287671233,-0.52371806771391,-0.0605350394215849
"742","15896000",1991,1028.97260273973,-1.42229488860402,-0.00424862526771091
"743","15896000",1992,1212.43989071038,-1.65923985710574,-0.047095374804404
"744","15896000",1993,1437.6602739726,0.837095848015613,-0.0126256874245074
"745","15896000",1994,1283.01917808219,0.628301688821781,0.0490557483293944
"746","15896000",1995,1538.59452054795,-0.0495192097706916,0.040053656966322
"747","15896000",1996,1639.09836065574,0.563892723412978,0.00796715110126472
"748","15896000",1997,2226.91780821918,-0.225975204217765,0.0355259566774799
"749","15896000",1998,1168.98082191781,1.90265589087374,-0.0178564491785235
"750","15896000",1999,1265.18082191781,0.190767428568668,0.0811943970827593
"751","15896000",2000,1667.52459016393,-1.32583404949142,-0.0343077406080232
"752","15896000",2001,1389.30410958904,-0.0561069833321692,-0.0256276512311564
"753","15896000",2002,1679.42191780822,-0.00716963282061833,0.0650623312892599
"754","15896000",2003,1618.4301369863,1.13309320439067,0.0172170633657111
"755","15896000",2004,1822.16120218579,-0.0255920774820773,0.0323018619687193
"756","15896000",2005,1225.65205479452,0.225978107543456,-0.0687149436937438
"757","15896000",2006,1283.96616438356,0.216614694686401,0.0291767474470867
"758","15896000",2007,754.697808219178,0.831648639134235,-0.157315681978232
"759","15896000",2008,744.551912568306,0.921852341584033,-0.0593084164998597
"760","15896000",2009,1618.01452054795,0.243329595815805,0.0825228365345134
"761","15896000",2010,1362.74657534247,1.24763058750994,-0.0178422866337415
"762","15896000",2011,1261.74450549451,1.21946031976905,-0.00867778153883084
"763","15896000",2012,1226.8306010929,-0.555242308684521,0.0628123143894805
"764","15896000",2013,2420.09726027397,-0.223087741641534,0.113562080408964
"765","15908000",1984,1265.9781420765,-1.54581494664566,0.00389316151591224
"766","15908000",1985,1093.47671232877,-1.27342410669145,-0.0795073146647256
"767","15908000",1986,1281.92876712329,-0.661491429164178,-0.0475963945371202
"768","15908000",1987,1699.18630136986,-0.853971441628204,-0.0365407915346118
"769","15908000",1988,1280.90983606557,1.03812357251429,0.0126488213556715
"770","15908000",1989,1596.31780821918,0.385131284242703,0.0912344463609366
"771","15908000",1990,1149.72054794521,-0.302228823656009,-0.0716183581260136
"772","15908000",1991,1310.58082191781,-0.824540799214608,-0.0227979056718242
"773","15908000",1992,1865.47267759563,-1.31034997637487,-0.0665421648752979
"774","15908000",1993,1905.71232876712,0.648201928122177,0.0164950573946246
"775","15908000",1994,1693.98630136986,-0.709804450824029,0.0208832694657354
"776","15908000",1995,2073.2904109589,0.418777788326972,0.0738600506576606
"777","15908000",1996,1694.34426229508,-0.211459343983895,0.0241616373079725
"778","15908000",1997,2001.98082191781,0.206992004956637,0.0998600387764681
"779","15908000",1998,1782,1.52115818139994,-0.0576591210620891
"780","15908000",1999,2004.67671232877,0.182957932001187,0.0364428664066104
"781","15908000",2000,1621.78961748634,-1.21944918767032,-0.0189687899805399
"782","15908000",2001,1463.44109589041,0.118755583609973,-0.0532598385147544
"783","15908000",2002,1491.72602739726,-0.0497671468597307,0.100194584746431
"784","15908000",2003,2147.38082191781,1.28804295723223,0.119565639813017
"785","15908000",2004,1915.15846994536,0.557354728029006,0.00889522521497887
"786","15908000",2005,1081.77534246575,0.809948617861504,-0.144484634963899
"787","15908000",2006,1517.46575342466,-0.139111263408429,0.0321645207522023
"788","15908000",2007,1085.54794520548,1.0038686838208,-0.222686869079351
"789","15908000",2008,1092.4262295082,0.167445828165446,-0.0118280383628896
"790","15908000",2009,1875.0602739726,-0.262800798171924,0.0990123958456227
"791","15908000",2010,1931.84931506849,1.49794425283455,0.0255372268277117
"792","15908000",2011,1358.19726027397,1.01947498783055,-0.0281996576296579
"793","15908000",2012,1704.43989071038,-0.661024069144494,0.113470940397949
"794","15908000",2013,2025.3397260274,-0.838940547510154,-0.0166300038367303
